id,date,country,lat,lng,event,title,size
280,2020-05-15,France,47.03086514742019,1.8821198349377415,COVID-19,COVID-19 Response in France,6
279,2020-05-15,Canada,45.86260885620462,-73.94378773714539,COVID-19,COVID-19 Response in Canada,5
281,2020-05-17,China,39.36933983398872,118.00678484969862,COVID-19,COVID-19 Response in China,8
282,2020-05-17,Canada,44.83469536484927,-76.10744142902251,COVID-19,COVID-19 Response in Canada,4
283,2020-05-17,India,30.47282750374555,78.99604315304855,COVID-19,COVID-19 Response in India,6
284,2020-05-17,Spain,38.766693695270085,-4.851576738306747,COVID-19,COVID-19 Response in Spain,8
285,2020-05-17,Japan,36.088583838078186,137.78542981894546,COVID-19,COVID-19 Response in Japan,5
286,2020-05-19,USA,37.720822300571506,-75.68072865113147,COVID-19,COVID-19 Response in USA,7
287,2020-05-19,Australia,-36.47137051861336,147.9638054076747,COVID-19,COVID-19 Response in Australia,4
288,2020-05-19,Iran,35.01423821372892,49.990216719765776,COVID-19,COVID-19 Response in Iran,7
289,2020-05-21,UK,53.436112527390954,1.8501092174646891,COVID-19,COVID-19 Response in UK,7
290,2020-05-21,Canada,44.402616786912496,-77.00201151639443,COVID-19,COVID-19 Response in Canada,8
291,2020-05-23,USA,38.33296911686613,-75.84627386218513,COVID-19,COVID-19 Response in USA,7
292,2020-05-23,Italy,41.19508584784809,11.196984805624709,COVID-19,COVID-19 Response in Italy,3
295,2020-05-25,Germany,52.30802167963501,12.28619902567314,COVID-19,COVID-19 Response in Germany,7
293,2020-05-25,South Korea,36.05459722714619,125.25423215258854,COVID-19,COVID-19 Response in South Korea,6
294,2020-05-25,Brazil,-14.68793184274319,-47.84704816956323,COVID-19,COVID-19 Response in Brazil,3
296,2020-05-27,South Korea,39.23500675162616,127.63561229471716,COVID-19,COVID-19 Response in South Korea,5
297,2020-05-27,Australia,-35.46782991160927,150.95610473248811,COVID-19,COVID-19 Response in Australia,3
298,2020-05-29,Canada,45.3610754165769,-74.06119668353908,COVID-19,COVID-19 Response in Canada,3
299,2020-05-29,Brazil,-14.202932939505862,-48.6115527210147,COVID-19,COVID-19 Response in Brazil,4
300,2020-05-29,Mexico,17.662728933280455,-99.99993600176818,COVID-19,COVID-19 Response in Mexico,8
301,2020-05-29,Japan,36.04145875419249,140.54861118570523,COVID-19,COVID-19 Response in Japan,6
302,2020-05-29,Spain,42.37851102344369,-3.577772650274702,COVID-19,COVID-19 Response in Spain,6
307,2020-05-31,Japan,34.95009428456748,138.7195591859311,COVID-19,COVID-19 Response in Japan,4
306,2020-05-31,Mexico,19.06395860104598,-100.71965664289748,COVID-19,COVID-19 Response in Mexico,6
304,2020-05-31,Australia,-33.83803073719075,148.82027976666555,COVID-19,COVID-19 Response in Australia,4
305,2020-05-31,South Korea,37.255254284707654,128.30967689912018,COVID-19,COVID-19 Response in South Korea,6
303,2020-05-31,Spain,41.00366665952522,-2.624149079581046,COVID-19,COVID-19 Response in Spain,8
308,2020-06-02,Spain,38.78625773026314,-2.7448160060451374,COVID-19,COVID-19 Response in Spain,4
309,2020-06-02,Mexico,19.6254829424614,-98.75413966904209,COVID-19,COVID-19 Response in Mexico,7
310,2020-06-02,Canada,45.64673352627891,-75.01994694107081,COVID-19,COVID-19 Response in Canada,6
311,2020-06-02,Australia,-35.885607681464926,149.76136208001165,COVID-19,COVID-19 Response in Australia,6
312,2020-06-02,Brazil,-14.327631404523741,-47.015757285015404,COVID-19,COVID-19 Response in Brazil,5
313,2020-06-04,India,27.450955222688027,77.8269452119526,COVID-19,COVID-19 Response in India,4
314,2020-06-04,Spain,41.78909939253981,-4.299544023115235,COVID-19,COVID-19 Response in Spain,7
315,2020-06-04,Iran,35.170244202461404,52.4504225277474,COVID-19,COVID-19 Response in Iran,7
316,2020-06-04,Germany,51.40463637731139,13.116449643527126,COVID-19,COVID-19 Response in Germany,7
318,2020-06-06,Japan,34.7930815548509,140.74963807192398,COVID-19,COVID-19 Response in Japan,5
317,2020-06-06,Iran,37.017843159838655,50.46979090061644,COVID-19,COVID-19 Response in Iran,4
320,2020-06-08,USA,39.432688050622055,-78.87737160647637,COVID-19,COVID-19 Response in USA,8
321,2020-06-08,Canada,45.52193075463572,-76.19522237718604,COVID-19,COVID-19 Response in Canada,6
322,2020-06-08,Iran,35.06358392707733,50.880212369908016,COVID-19,COVID-19 Response in Iran,8
319,2020-06-08,Italy,42.52937853934718,10.778341684993347,COVID-19,COVID-19 Response in Italy,8
323,2020-06-10,Australia,-33.76663126192663,147.72231961361794,COVID-19,COVID-19 Response in Australia,7
324,2020-06-10,Iran,33.899049969731834,49.72632611012765,COVID-19,COVID-19 Response in Iran,6
325,2020-06-10,Canada,46.047754771233045,-75.75735318043601,COVID-19,COVID-19 Response in Canada,6
326,2020-06-10,Spain,40.0567349515309,-4.837724138649013,COVID-19,COVID-19 Response in Spain,7
327,2020-06-12,India,27.043559088803725,77.91287157173414,COVID-19,COVID-19 Response in India,7
328,2020-06-12,Brazil,-15.853468986542998,-47.2314697650546,COVID-19,COVID-19 Response in Brazil,3
331,2020-06-14,Italy,41.212489423751364,10.530919626277248,COVID-19,COVID-19 Response in Italy,8
330,2020-06-14,Iran,36.769398109234416,52.456643583044986,COVID-19,COVID-19 Response in Iran,5
329,2020-06-14,Brazil,-17.76925165640047,-48.69432255192625,COVID-19,COVID-19 Response in Brazil,4
332,2020-06-16,USA,38.90104938622485,-75.66658319032048,COVID-19,COVID-19 Response in USA,5
333,2020-06-16,Mexico,17.68830198636863,-97.65294255190965,COVID-19,COVID-19 Response in Mexico,3
334,2020-06-16,Brazil,-16.055121617950753,-48.0609829985749,COVID-19,COVID-19 Response in Brazil,3
335,2020-06-16,Germany,53.94844005444826,13.703036642947325,COVID-19,COVID-19 Response in Germany,7
336,2020-06-16,China,39.517691538020934,116.96056667619033,COVID-19,COVID-19 Response in China,5
337,2020-06-18,Brazil,-13.935201235867495,-49.21250727768772,COVID-19,COVID-19 Response in Brazil,7
338,2020-06-18,Italy,41.74038760757524,13.25844016432076,COVID-19,COVID-19 Response in Italy,5
339,2020-06-20,Brazil,-17.376547466417655,-48.1572938922384,COVID-19,COVID-19 Response in Brazil,6
340,2020-06-20,Canada,45.49585017200253,-76.11693321256267,COVID-19,COVID-19 Response in Canada,5
344,2020-06-22,USA,40.160148023000055,-78.0549246042131,COVID-19,COVID-19 Response in USA,4
342,2020-06-22,India,28.63980824929189,78.82369092632021,COVID-19,COVID-19 Response in India,5
341,2020-06-22,China,38.20551750989208,116.93289866787275,COVID-19,COVID-19 Response in China,7
343,2020-06-22,Australia,-35.895601060170556,150.9328933959886,COVID-19,COVID-19 Response in Australia,8
345,2020-06-24,China,40.94086118218757,117.02203604207496,COVID-19,COVID-19 Response in China,4
346,2020-06-24,USA,40.70516856231833,-76.48820491152654,COVID-19,COVID-19 Response in USA,6
347,2020-06-24,Iran,36.717783300987946,52.43950859843099,COVID-19,COVID-19 Response in Iran,6
348,2020-06-24,Canada,46.124533913259334,-74.17180737362827,COVID-19,COVID-19 Response in Canada,8
349,2020-06-26,Canada,45.15905126536745,-75.82431566589452,COVID-19,COVID-19 Response in Canada,8
350,2020-06-26,Japan,34.911281740556056,138.79869466994464,COVID-19,COVID-19 Response in Japan,3
351,2020-06-26,India,28.007768890480307,75.49676262469315,COVID-19,COVID-19 Response in India,6
352,2020-06-26,USA,38.707655454802726,-78.77243979666419,COVID-19,COVID-19 Response in USA,5
1020,2020-06-28,Turkey,37.225608425348646,34.66528872185534,Earthquake,Disaster Response in Turkey,6
353,2020-06-28,Japan,37.6094741301326,138.0611860160532,COVID-19,COVID-19 Response in Japan,7
354,2020-06-28,Canada,45.428271269335816,-75.84915336429091,COVID-19,COVID-19 Response in Canada,7
355,2020-06-30,France,49.1866267458152,1.1529578602769002,COVID-19,COVID-19 Response in France,7
356,2020-06-30,Australia,-35.39748388822772,147.70344430678256,COVID-19,COVID-19 Response in Australia,3
357,2020-07-02,Spain,40.418196006003825,-5.009764354254541,COVID-19,COVID-19 Response in Spain,4
358,2020-07-02,Australia,-34.46951318270688,151.06394409058754,COVID-19,COVID-19 Response in Australia,7
359,2020-07-02,India,28.690992141062182,75.83498483192616,COVID-19,COVID-19 Response in India,5
360,2020-07-02,South Korea,39.271747156467846,126.54966623809247,COVID-19,COVID-19 Response in South Korea,5
361,2020-07-02,Mexico,20.115590882238322,-100.89053792985597,COVID-19,COVID-19 Response in Mexico,8
362,2020-07-04,Spain,41.113517379360324,-4.563412104487545,COVID-19,COVID-19 Response in Spain,8
363,2020-07-04,India,30.00626503993762,79.05764011461564,COVID-19,COVID-19 Response in India,7
364,2020-07-04,Mexico,20.893118648242154,-99.76655185575777,COVID-19,COVID-19 Response in Mexico,7
365,2020-07-04,Germany,53.15444842402424,15.066985820228481,COVID-19,COVID-19 Response in Germany,5
370,2020-07-06,UK,49.57292215116613,-0.8645357197444764,COVID-19,COVID-19 Response in UK,4
369,2020-07-06,Spain,40.98409928293395,-4.006374534711585,COVID-19,COVID-19 Response in Spain,5
367,2020-07-06,Iran,36.95273913525921,52.080465599978886,COVID-19,COVID-19 Response in Iran,8
366,2020-07-06,USA,39.13568828036425,-76.42602694655473,COVID-19,COVID-19 Response in USA,5
368,2020-07-06,South Korea,39.588656451863486,128.64979194183329,COVID-19,COVID-19 Response in South Korea,3
371,2020-07-08,Australia,-33.30009351558788,147.7197806917776,COVID-19,COVID-19 Response in Australia,5
372,2020-07-08,France,50.277713554743535,0.8045630546715765,COVID-19,COVID-19 Response in France,7
373,2020-07-08,China,41.24047930653822,117.93472866197025,COVID-19,COVID-19 Response in China,3
374,2020-07-08,Mexico,20.047716949485668,-97.59442890982902,COVID-19,COVID-19 Response in Mexico,7
375,2020-07-10,Iran,34.348988848353805,52.7253802267565,COVID-19,COVID-19 Response in Iran,7
376,2020-07-10,Brazil,-14.563825121442797,-49.23784333702376,COVID-19,COVID-19 Response in Brazil,6
377,2020-07-10,USA,37.07476971181806,-77.54280234347692,COVID-19,COVID-19 Response in USA,8
378,2020-07-12,France,49.909564660445945,3.535201437739371,COVID-19,COVID-19 Response in France,4
379,2020-07-12,Iran,35.836044598793045,50.63787158625116,COVID-19,COVID-19 Response in Iran,6
380,2020-07-12,UK,53.11589735254983,-1.3239352951097207,COVID-19,COVID-19 Response in UK,8
385,2020-07-14,Germany,53.90466419233911,12.540252056237314,COVID-19,COVID-19 Response in Germany,4
382,2020-07-14,Australia,-34.09496310339381,147.65359413841372,COVID-19,COVID-19 Response in Australia,5
383,2020-07-14,UK,49.70871921304402,-0.1776373781527,COVID-19,COVID-19 Response in UK,5
381,2020-07-14,France,49.00983915384593,4.265072612823789,COVID-19,COVID-19 Response in France,4
384,2020-07-14,Brazil,-15.581837018302275,-49.48964107300636,COVID-19,COVID-19 Response in Brazil,7
386,2020-07-16,France,47.26685427863637,4.0420198149096365,COVID-19,COVID-19 Response in France,6
387,2020-07-16,Germany,54.03851909487203,15.1218877085051,COVID-19,COVID-19 Response in Germany,6
388,2020-07-16,USA,37.11302754868429,-76.99197154122706,COVID-19,COVID-19 Response in USA,4
389,2020-07-16,Brazil,-16.25533552782162,-49.57357825115583,COVID-19,COVID-19 Response in Brazil,4
390,2020-07-18,India,29.956705150446425,77.79984273717673,COVID-19,COVID-19 Response in India,4
391,2020-07-18,Spain,38.950398350903484,-4.5524824107469275,COVID-19,COVID-19 Response in Spain,6
1033,2020-07-20,Japan,37.053535544004845,139.62314246080248,Hurricane,Disaster Response in Japan,4
393,2020-07-20,South Korea,35.676015539643885,125.86261897787342,COVID-19,COVID-19 Response in South Korea,4
392,2020-07-20,Australia,-35.50559410407101,147.12100479322245,COVID-19,COVID-19 Response in Australia,3
394,2020-07-20,France,49.09521698177534,3.308939141299727,COVID-19,COVID-19 Response in France,7
399,2020-07-22,Canada,46.27417731116941,-76.53491204889897,COVID-19,COVID-19 Response in Canada,3
395,2020-07-22,Spain,38.88739338063447,-4.74624198616071,COVID-19,COVID-19 Response in Spain,8
397,2020-07-22,UK,52.84675088242134,-0.10068311104956154,COVID-19,COVID-19 Response in UK,7
396,2020-07-22,Australia,-34.12440356544224,148.9284544665458,COVID-19,COVID-19 Response in Australia,3
398,2020-07-22,China,37.965741408823575,116.46150292083763,COVID-19,COVID-19 Response in China,4
400,2020-07-24,China,40.55748520696803,114.74245581994906,COVID-19,COVID-19 Response in China,5
401,2020-07-24,Iran,33.97071729163539,51.50423778128868,COVID-19,COVID-19 Response in Iran,7
402,2020-07-24,Brazil,-14.65435065661873,-47.869509644682644,COVID-19,COVID-19 Response in Brazil,3
403,2020-07-24,USA,38.46181493024025,-77.11945968736606,COVID-19,COVID-19 Response in USA,8
404,2020-07-26,India,29.754080065118064,76.57920997265357,COVID-19,COVID-19 Response in India,8
405,2020-07-26,UK,52.12841760004333,-1.6853445300012422,COVID-19,COVID-19 Response in UK,7
406,2020-07-26,South Korea,38.54074793924924,126.33007443348794,COVID-19,COVID-19 Response in South Korea,3
407,2020-07-26,Italy,41.30919618445676,11.854189032718804,COVID-19,COVID-19 Response in Italy,8
408,2020-07-26,Mexico,18.100356508206833,-97.98342962608687,COVID-19,COVID-19 Response in Mexico,6
413,2020-07-28,Spain,40.29359907070737,-5.553516913852366,COVID-19,COVID-19 Response in Spain,8
411,2020-07-28,Australia,-33.75683845752758,148.36238328019888,COVID-19,COVID-19 Response in Australia,5
410,2020-07-28,USA,38.073770284700124,-78.82477489736351,COVID-19,COVID-19 Response in USA,4
412,2020-07-28,Canada,45.461534357017996,-73.74350919081552,COVID-19,COVID-19 Response in Canada,7
409,2020-07-28,Japan,36.56418023038478,141.4744206028485,COVID-19,COVID-19 Response in Japan,3
414,2020-07-30,UK,49.691216136985965,0.5229254702307188,COVID-19,COVID-19 Response in UK,5
415,2020-07-30,India,27.097900032977535,76.67207669725869,COVID-19,COVID-19 Response in India,6
416,2020-07-30,Australia,-34.32676917792151,150.67854997982022,COVID-19,COVID-19 Response in Australia,6
417,2020-08-01,USA,38.369387707838726,-75.81083647849334,COVID-19,COVID-19 Response in USA,5
418,2020-08-01,France,50.104592349607096,3.308325297370543,COVID-19,COVID-19 Response in France,3
419,2020-08-01,South Korea,37.32242860801379,128.9803926593763,COVID-19,COVID-19 Response in South Korea,4
420,2020-08-01,Canada,45.58189758937855,-76.41515428714163,COVID-19,COVID-19 Response in Canada,3
422,2020-08-03,UK,51.27563352440438,-0.3114813613189712,COVID-19,COVID-19 Response in UK,8
421,2020-08-03,Japan,36.1104865109224,139.40446429153218,COVID-19,COVID-19 Response in Japan,8
423,2020-08-03,Canada,46.88014870022557,-76.28976275876607,COVID-19,COVID-19 Response in Canada,6
424,2020-08-03,France,47.99822144029943,4.320109116777116,COVID-19,COVID-19 Response in France,3
425,2020-08-05,Japan,35.32484092603061,139.7523440778582,COVID-19,COVID-19 Response in Japan,8
426,2020-08-05,Mexico,20.11764243125876,-97.28884241488156,COVID-19,COVID-19 Response in Mexico,4
427,2020-08-07,Italy,41.365313892428595,12.031417606755111,COVID-19,COVID-19 Response in Italy,7
428,2020-08-07,USA,37.02954129591867,-78.38624734642917,COVID-19,COVID-19 Response in USA,6
429,2020-08-07,Spain,42.195294117062225,-4.211946486117265,COVID-19,COVID-19 Response in Spain,3
430,2020-08-07,China,40.19568711333558,116.51783952614517,COVID-19,COVID-19 Response in China,6
431,2020-08-07,Japan,34.95754176525953,138.81475906519924,COVID-19,COVID-19 Response in Japan,3
432,2020-08-09,South Korea,37.59617584102587,126.54794952015705,COVID-19,COVID-19 Response in South Korea,7
433,2020-08-09,USA,37.3710439819627,-75.90014206587405,COVID-19,COVID-19 Response in USA,8
438,2020-08-11,France,49.06868544490225,3.9653267294155556,COVID-19,COVID-19 Response in France,4
437,2020-08-11,South Korea,38.27135916195587,127.83816194727835,COVID-19,COVID-19 Response in South Korea,7
435,2020-08-11,Iran,35.50817074098159,52.99471612314492,COVID-19,COVID-19 Response in Iran,6
434,2020-08-11,China,38.70071336396448,114.94291367092211,COVID-19,COVID-19 Response in China,3
436,2020-08-11,UK,53.48904961609217,1.1420528734305275,COVID-19,COVID-19 Response in UK,5
439,2020-08-13,Australia,-36.40303353901617,151.04053018692076,COVID-19,COVID-19 Response in Australia,4
440,2020-08-13,India,27.546944737147484,77.1760877497877,COVID-19,COVID-19 Response in India,5
441,2020-08-13,Germany,52.71608574903838,12.875644662004884,COVID-19,COVID-19 Response in Germany,7
442,2020-08-15,Iran,34.93716287011385,53.39838017573754,COVID-19,COVID-19 Response in Iran,8
443,2020-08-15,Spain,40.31466043966101,-4.056819517339333,COVID-19,COVID-19 Response in Spain,6
444,2020-08-15,Canada,46.69335759803356,-77.40499714835505,COVID-19,COVID-19 Response in Canada,5
445,2020-08-17,France,49.62043596259832,1.7780591228107987,COVID-19,COVID-19 Response in France,7
446,2020-08-17,Mexico,19.95917571746665,-100.37214745379144,COVID-19,COVID-19 Response in Mexico,4
451,2020-08-19,Mexico,17.90068118050761,-99.8887015755645,COVID-19,COVID-19 Response in Mexico,7
447,2020-08-19,Germany,51.112061867240804,12.058628319560498,COVID-19,COVID-19 Response in Germany,5
449,2020-08-19,Italy,43.4797036672845,13.883734824623463,COVID-19,COVID-19 Response in Italy,5
448,2020-08-19,Canada,47.13895134655631,-76.79811886113814,COVID-19,COVID-19 Response in Canada,7
450,2020-08-19,Spain,39.18520767793229,-1.8745934918272078,COVID-19,COVID-19 Response in Spain,5
452,2020-08-21,Germany,51.174543606990824,15.166427951474384,COVID-19,COVID-19 Response in Germany,4
453,2020-08-21,Japan,34.38480249222317,140.19791674973465,COVID-19,COVID-19 Response in Japan,7
456,2020-08-23,Italy,41.566347134652986,13.055964768835482,COVID-19,COVID-19 Response in Italy,6
454,2020-08-23,Canada,43.72489141957348,-73.90581258411844,COVID-19,COVID-19 Response in Canada,7
455,2020-08-23,Iran,34.75862363133222,50.243233518807855,COVID-19,COVID-19 Response in Iran,7
457,2020-08-23,Australia,-33.74401247420418,149.28230993418907,COVID-19,COVID-19 Response in Australia,8
460,2020-08-25,Australia,-35.44223136889866,148.4607702734071,COVID-19,COVID-19 Response in Australia,4
461,2020-08-25,Japan,34.95032999698773,140.57345154044975,COVID-19,COVID-19 Response in Japan,8
459,2020-08-25,China,38.13965213173867,116.15842199968165,COVID-19,COVID-19 Response in China,6
458,2020-08-25,France,48.52437010697823,2.214176531820685,COVID-19,COVID-19 Response in France,8
462,2020-08-27,Brazil,-15.740079463671112,-49.47526426556361,COVID-19,COVID-19 Response in Brazil,4
463,2020-08-27,USA,38.76589026816254,-77.93011330218327,COVID-19,COVID-19 Response in USA,4
464,2020-08-27,Australia,-36.73648945996726,147.30242116720115,COVID-19,COVID-19 Response in Australia,6
465,2020-08-27,India,30.056655401449724,76.87253897333952,COVID-19,COVID-19 Response in India,4
468,2020-08-29,South Korea,35.692705192865404,128.78093121627694,COVID-19,COVID-19 Response in South Korea,7
467,2020-08-29,Iran,35.56726047094941,52.916302654401676,COVID-19,COVID-19 Response in Iran,6
466,2020-08-29,Mexico,18.159336404893438,-100.46263035242957,COVID-19,COVID-19 Response in Mexico,7
469,2020-08-29,India,28.428922568758924,76.16291456267669,COVID-19,COVID-19 Response in India,7
471,2020-08-31,Mexico,19.28234741347278,-98.95323700284429,COVID-19,COVID-19 Response in Mexico,3
472,2020-08-31,UK,51.22371107739016,1.4298229236743714,COVID-19,COVID-19 Response in UK,8
473,2020-08-31,France,48.3631105591016,2.013016288457434,COVID-19,COVID-19 Response in France,3
470,2020-08-31,Italy,42.290075084040744,13.87139858765185,COVID-19,COVID-19 Response in Italy,8
474,2020-09-02,Italy,42.112891706484604,10.794126998971368,COVID-19,COVID-19 Response in Italy,7
475,2020-09-02,Iran,35.501417522561674,51.59942835806967,COVID-19,COVID-19 Response in Iran,7
476,2020-09-02,Germany,53.221594560475445,11.875244078894358,COVID-19,COVID-19 Response in Germany,3
477,2020-09-02,China,39.475614850914425,117.57958891352379,COVID-19,COVID-19 Response in China,5
478,2020-09-02,India,28.831327353088515,76.6624254928519,COVID-19,COVID-19 Response in India,4
480,2020-09-04,Germany,53.35436738529923,14.615863420776849,COVID-19,COVID-19 Response in Germany,7
479,2020-09-04,Iran,35.700311614282576,49.5812134098683,COVID-19,COVID-19 Response in Iran,4
481,2020-09-04,Brazil,-15.972045762868504,-47.47495791038478,COVID-19,COVID-19 Response in Brazil,7
483,2020-09-06,Iran,37.07040770945652,51.77489862252395,COVID-19,COVID-19 Response in Iran,7
482,2020-09-06,India,27.25000818350776,79.16246295024456,COVID-19,COVID-19 Response in India,8
484,2020-09-06,Mexico,20.713157543829503,-98.97064068049649,COVID-19,COVID-19 Response in Mexico,8
487,2020-09-08,Italy,43.388396456481324,13.017041922409748,COVID-19,COVID-19 Response in Italy,7
488,2020-09-08,India,28.498360856340245,79.06828278468821,COVID-19,COVID-19 Response in India,7
486,2020-09-08,Canada,45.73480856739514,-74.51298074427942,COVID-19,COVID-19 Response in Canada,8
485,2020-09-08,France,48.22495837431569,0.8384183579652911,COVID-19,COVID-19 Response in France,6
489,2020-09-10,South Korea,37.521795134857655,127.09692933049874,COVID-19,COVID-19 Response in South Korea,8
490,2020-09-10,Italy,42.37894322200436,13.864668499833057,COVID-19,COVID-19 Response in Italy,4
491,2020-09-10,Iran,36.986645164511415,50.368786240564894,COVID-19,COVID-19 Response in Iran,7
492,2020-09-12,China,39.66415426473893,116.07512119267676,COVID-19,COVID-19 Response in China,6
493,2020-09-12,Italy,42.6620010436741,12.14150963729082,COVID-19,COVID-19 Response in Italy,7
498,2020-09-14,Italy,42.60347430622547,13.970617613819973,COVID-19,COVID-19 Response in Italy,8
495,2020-09-14,Mexico,18.700198137704216,-98.4510928011426,COVID-19,COVID-19 Response in Mexico,7
494,2020-09-14,Canada,46.22310092860706,-75.62526715375955,COVID-19,COVID-19 Response in Canada,7
497,2020-09-14,Australia,-33.651503356303955,148.46930807072738,COVID-19,COVID-19 Response in Australia,5
496,2020-09-14,South Korea,37.107299104742786,128.8267419687862,COVID-19,COVID-19 Response in South Korea,6
499,2020-09-16,Iran,34.81602558368703,50.59399664476118,COVID-19,COVID-19 Response in Iran,5
500,2020-09-16,France,49.98469707635057,3.2196037473463353,COVID-19,COVID-19 Response in France,8
501,2020-09-16,China,40.71995303896079,115.6681629800738,COVID-19,COVID-19 Response in China,5
502,2020-09-16,Australia,-35.05804963905512,150.83794155703202,COVID-19,COVID-19 Response in Australia,8
503,2020-09-18,UK,51.672763507953114,1.4830418461609045,COVID-19,COVID-19 Response in UK,6
504,2020-09-18,Spain,41.67350984052225,-1.8815645464341548,COVID-19,COVID-19 Response in Spain,4
505,2020-09-18,Iran,34.86181060797175,50.55052136645656,COVID-19,COVID-19 Response in Iran,8
506,2020-09-18,Japan,34.016117744039406,141.3960385275595,COVID-19,COVID-19 Response in Japan,8
1034,2020-09-19,India,29.532837884181717,74.80027034365254,Earthquake,Disaster Response in India,3
507,2020-09-20,South Korea,38.91180681403213,126.0845308879919,COVID-19,COVID-19 Response in South Korea,7
508,2020-09-20,France,49.68468520258729,0.9490918192036917,COVID-19,COVID-19 Response in France,7
510,2020-09-20,Australia,-34.62066414042758,149.2241659589312,COVID-19,COVID-19 Response in Australia,8
509,2020-09-20,China,40.86356390675397,115.35712826378519,COVID-19,COVID-19 Response in China,3
511,2020-09-22,Italy,41.221174493949356,12.389615628139524,COVID-19,COVID-19 Response in Italy,8
512,2020-09-22,Spain,41.48306423239312,-5.67927421437148,COVID-19,COVID-19 Response in Spain,7
513,2020-09-22,Brazil,-13.888357152667652,-49.268235695156235,COVID-19,COVID-19 Response in Brazil,8
517,2020-09-24,UK,51.171539928980025,1.250419556373021,COVID-19,COVID-19 Response in UK,3
516,2020-09-24,China,40.79247071296969,118.14667751900251,COVID-19,COVID-19 Response in China,4
514,2020-09-24,France,48.041661365207965,0.6366503449659628,COVID-19,COVID-19 Response in France,3
518,2020-09-24,India,30.588687212354042,76.7879782971132,COVID-19,COVID-19 Response in India,6
515,2020-09-24,Japan,36.30919492167632,138.62888079688406,COVID-19,COVID-19 Response in Japan,8
519,2020-09-26,Mexico,20.906972671671692,-101.06293132607959,COVID-19,COVID-19 Response in Mexico,7
521,2020-09-26,UK,50.638246609400184,1.8563978803548933,COVID-19,COVID-19 Response in UK,7
520,2020-09-26,South Korea,38.0111318620235,128.71381938406807,COVID-19,COVID-19 Response in South Korea,5
524,2020-09-28,Germany,51.24479627651227,14.346471581969029,COVID-19,COVID-19 Response in Germany,5
522,2020-09-28,Mexico,18.171245593095236,-100.64941295591937,COVID-19,COVID-19 Response in Mexico,4
523,2020-09-28,USA,39.8244769352351,-76.40685864516303,COVID-19,COVID-19 Response in USA,8
526,2020-09-28,UK,51.94381799865206,0.45490317633875466,COVID-19,COVID-19 Response in UK,6
525,2020-09-28,France,49.17112488968375,3.4291310010302447,COVID-19,COVID-19 Response in France,4
529,2020-09-30,Spain,39.934297562704124,-3.9130579127741862,COVID-19,COVID-19 Response in Spain,5
527,2020-09-30,Germany,50.88154042317811,15.326740769762155,COVID-19,COVID-19 Response in Germany,6
528,2020-09-30,India,27.89440668034033,76.19218833466859,COVID-19,COVID-19 Response in India,5
530,2020-09-30,Brazil,-13.98386070938035,-48.69221664123354,COVID-19,COVID-19 Response in Brazil,8
531,2020-09-30,Japan,35.991509390218134,138.74621260326157,COVID-19,COVID-19 Response in Japan,5
534,2020-10-02,Spain,41.479364189832744,-2.9388384903247435,COVID-19,COVID-19 Response in Spain,8
532,2020-10-02,Italy,41.761579963767716,11.138867300910253,COVID-19,COVID-19 Response in Italy,8
533,2020-10-02,Japan,35.71008188495356,141.280473479265,COVID-19,COVID-19 Response in Japan,8
535,2020-10-04,India,30.429442147420907,77.1127275989409,COVID-19,COVID-19 Response in India,6
536,2020-10-04,Iran,36.69093934860343,51.822955792356275,COVID-19,COVID-19 Response in Iran,6
537,2020-10-04,China,40.70776290742261,118.05118755313242,COVID-19,COVID-19 Response in China,7
538,2020-10-04,Australia,-34.09202003287987,150.40241403634582,COVID-19,COVID-19 Response in Australia,4
539,2020-10-06,Germany,52.61269249629277,12.847139474096975,COVID-19,COVID-19 Response in Germany,7
540,2020-10-06,France,47.34883516614908,3.7150962158337006,COVID-19,COVID-19 Response in France,7
543,2020-10-08,USA,38.85531186732476,-75.4044425931461,COVID-19,COVID-19 Response in USA,6
542,2020-10-08,Germany,50.96496008873866,12.221605942157446,COVID-19,COVID-19 Response in Germany,7
541,2020-10-08,Iran,34.35814862633102,52.817944029579806,COVID-19,COVID-19 Response in Iran,6
544,2020-10-10,France,48.952991372806565,2.227193902847504,COVID-19,COVID-19 Response in France,3
545,2020-10-10,USA,39.13518879599506,-76.30892915109052,COVID-19,COVID-19 Response in USA,5
547,2020-10-12,UK,49.79211810366183,-0.4052104608854993,COVID-19,COVID-19 Response in UK,8
546,2020-10-12,Brazil,-14.534187096267479,-46.91678206867274,COVID-19,COVID-19 Response in Brazil,7
548,2020-10-14,Germany,54.238331195539786,11.676076584641255,COVID-19,COVID-19 Response in Germany,6
549,2020-10-14,Italy,40.02693948409232,12.135467743276994,COVID-19,COVID-19 Response in Italy,4
550,2020-10-16,India,26.920999970517467,79.05657750552275,COVID-19,COVID-19 Response in India,7
551,2020-10-16,Brazil,-17.268040774657308,-46.45885367549151,COVID-19,COVID-19 Response in Brazil,3
552,2020-10-16,France,47.613894516016444,2.549033945592005,COVID-19,COVID-19 Response in France,7
553,2020-10-16,Canada,43.90938834929043,-73.78510249189466,COVID-19,COVID-19 Response in Canada,3
554,2020-10-16,South Korea,38.62471765943573,128.91396273071655,COVID-19,COVID-19 Response in South Korea,6
557,2020-10-18,China,39.57696239396701,117.46421387005562,COVID-19,COVID-19 Response in China,3
